Date,Open,High,Low,Close,Adj Close,Volume
1973-02-01,4.625000,4.640625,4.625000,4.625000,0.358425,412000
1973-03-01,4.656250,4.921875,4.593750,4.718750,0.365690,1501600
1973-04-01,4.687500,4.812500,4.468750,4.468750,0.346316,1284800
1973-05-01,4.437500,4.937500,4.437500,4.796875,0.371745,1791200
1973-06-01,0.000000,4.859375,4.265625,4.281250,0.331785,1454400
1973-07-01,0.000000,5.046875,4.281250,4.843750,0.375377,1516000
1973-08-01,0.000000,4.875000,4.640625,4.781250,0.370534,1034400
1973-09-01,0.000000,5.031250,4.765625,4.906250,0.380221,1420000
1973-10-01,0.000000,5.312500,4.906250,4.906250,0.380221,2000000
1973-11-01,0.000000,5.125000,4.296875,4.296875,0.332996,1872000
1973-12-01,0.000000,5.000000,4.156250,4.937500,0.382643,2768000
1974-01-01,0.000000,5.031250,4.265625,4.343750,0.336628,2633600
1974-02-01,0.000000,4.343750,3.968750,3.984375,0.308778,2266400
1974-03-01,0.000000,4.781250,4.000000,4.093750,0.317254,3456800
1974-04-01,0.000000,4.328125,3.812500,3.812500,0.295458,2522400
1974-05-01,0.000000,3.953125,2.968750,2.968750,0.230070,3863200
1974-06-01,0.000000,3.421875,2.500000,2.500000,0.193743,3696800
1974-07-01,0.000000,2.390625,1.812500,1.812500,0.140464,4366400
1974-08-01,0.000000,2.000000,1.500000,1.609375,0.124722,2392800
1974-09-01,0.000000,1.593750,0.968750,0.968750,0.075075,4315200
1974-10-01,0.000000,1.468750,0.937500,1.296875,0.100504,4054400
1974-11-01,0.000000,1.265625,0.953125,1.015625,0.078708,3449600
1974-12-01,0.000000,1.031250,0.828125,0.937500,0.072654,4972800
1975-01-01,0.000000,1.406250,0.953125,1.359375,0.105348,5208800
1975-02-01,0.000000,1.765625,1.343750,1.500000,0.116246,5877600
1975-03-01,0.000000,1.562500,1.125000,1.421875,0.110191,5137600
1975-04-01,0.000000,1.656250,1.328125,1.531250,0.118668,4332000
