Date,Open,High,Low,Close,Adj Close,Volume
2012-12-01,14.506912,16.165899,14.377880,15.963134,13.324831,54501500
2013-01-01,16.543779,17.806452,16.267281,17.658987,14.740405,62219900
2013-02-01,17.465437,18.986176,16.470047,17.096775,14.271111,64922100
2013-03-01,16.377880,17.953917,15.594470,16.368664,13.813831,88722600
2013-04-01,16.313364,17.447004,15.483871,16.571428,13.984947,62900600
2013-05-01,16.654377,18.838709,16.414747,17.686636,14.926093,60405300
2013-06-01,17.917051,18.147465,15.548388,15.778802,13.362108,61845000
2013-07-01,15.972350,18.414747,15.428572,16.110600,13.643089,58627100
2013-08-01,16.239632,16.746544,15.824884,16.101383,13.635284,42846800
2013-09-01,16.368664,18.147465,16.193548,17.040001,14.480907,51666700
2013-10-01,17.420000,18.170000,16.799999,16.809999,14.285448,54122100
2013-11-01,16.480000,17.879999,15.830000,17.780001,15.109771,53031100
2013-12-01,17.719999,18.170000,16.370001,18.129999,15.468928,48004400
2014-01-01,18.100000,19.590000,17.719999,17.900000,15.272692,43510600
2014-02-01,17.639999,18.219999,16.870001,17.000000,14.504790,45993100
2014-03-01,16.700001,17.100000,15.320000,15.700000,13.573856,73244300
2014-04-01,15.870000,17.120001,15.560000,17.110001,14.792912,56509700
2014-05-01,17.299999,17.900000,15.970000,16.520000,14.282811,50574300
2014-06-01,16.600000,16.600000,14.380000,14.610000,12.681780,77356600
2014-07-01,14.820000,15.580000,13.960000,15.180000,13.176553,73905100
2014-08-01,15.240000,15.320000,14.340000,15.000000,13.020311,35038400
2014-09-01,14.850000,15.700000,14.500000,14.810000,12.914442,49522400
2014-10-01,14.880000,15.710000,13.270000,15.400000,13.428929,116582500
2014-11-01,15.240000,15.410000,14.290000,15.290000,13.333010,29419700
2014-12-01,15.250000,15.590000,13.950000,15.010000,13.144151,43977300
2015-01-01,15.100000,15.140000,13.520000,14.040000,12.294730,55500900
2015-02-01,14.140000,16.350000,14.100000,15.860000,13.888493,53522900
2015-03-01,16.090000,16.260000,14.430000,14.570000,12.758848,62831900
2015-04-01,14.860000,16.160000,14.760000,15.740000,13.973068,51798500
2015-05-01,15.550000,17.040001,15.010000,16.530001,14.674382,52011100
2015-06-01,16.389999,17.379999,15.990000,16.440001,14.653831,56626500
2015-07-01,16.620001,18.049999,15.530000,17.980000,16.026510,57120400
2015-08-01,17.969999,18.020000,14.940000,15.950000,14.217067,61330700
2015-09-01,15.520000,16.340000,14.450000,15.640000,13.990915,86052100
2015-10-01,15.060000,15.860000,14.200000,14.230000,12.729585,58042700
2015-11-01,14.500000,14.660000,13.200000,13.450000,12.031830,44925300
2015-12-01,14.070000,14.130000,12.650000,12.960000,11.642575,56330400
2016-01-01,12.630000,12.860000,10.210000,10.780000,9.684177,72655400
2016-02-01,10.520000,10.710000,8.520000,9.440000,8.480393,110682400
2016-03-01,8.680000,9.920000,8.580000,8.620000,7.743749,104650300
2016-04-01,8.520000,10.280000,8.200000,10.050000,9.214785,81364200
2016-05-01,10.090000,11.010000,9.150000,10.580000,9.700739,76945200
2016-06-01,10.310000,11.190000,6.760000,7.600000,6.968394,437031700
2016-07-01,7.610000,8.450000,6.850000,8.240000,7.555206,244343500
2016-08-01,8.060000,9.130000,7.800000,9.110000,8.352904,122863400
2016-09-01,9.250000,9.340000,8.340000,8.690000,8.017921,126688100
2016-10-01,8.550000,9.350000,8.020000,9.220000,8.506931,126465800
2016-11-01,9.240000,10.790000,8.870000,10.750000,9.918601,106482300
2016-12-01,10.890000,12.050000,10.640000,11.000000,10.149268,98349300
2017-01-01,11.380000,11.760000,11.000000,11.070000,10.213851,62181900
2017-02-01,11.270000,11.960000,11.060000,11.190000,10.324573,60620400
2017-03-01,11.200000,11.560000,10.950000,11.240000,10.370705,74644100
2017-04-01,11.160000,11.560000,10.480000,10.810000,10.063898,65270700
2017-05-01,10.860000,11.220000,10.540000,10.770000,10.026659,74504800
2017-06-01,10.780000,10.920000,9.860000,10.590000,9.859081,77816700
2017-07-01,10.650000,11.080000,10.520000,10.730000,9.989418,53028300
2017-08-01,10.950000,10.990000,9.800000,9.870000,9.188777,44199800
2017-09-01,9.890000,10.390000,9.570000,10.350000,9.682178,53428900
2017-10-01,10.170000,10.480000,9.430000,9.840000,9.205087,60883800
2017-11-01,9.760000,10.490000,9.290000,10.350000,9.682178,60446000
2017-12-01,10.280000,10.970000,10.120000,10.900000,10.196690,54947700
2018-01-01,10.980000,12.020000,10.530000,11.370000,10.636365,61973800
2018-02-01,11.260000,11.920000,10.380000,11.750000,10.991846,99543400
2018-03-01,11.660000,12.470000,11.270000,11.820000,11.057328,90081700
2018-04-01,11.830000,12.550000,11.540000,11.540000,10.898350,54736500
2018-05-01,11.410000,11.820000,10.500000,10.680000,10.086167,50229700
2018-06-01,10.920000,11.040000,9.940000,10.030000,9.472309,46674300
2018-07-01,9.910000,10.480000,9.770000,10.340000,9.765072,40749100
2018-08-01,10.230000,10.270000,9.250000,9.360000,8.839562,44415200
2018-09-01,9.350000,9.540000,8.940000,8.950000,8.563541,73902000
2018-10-01,9.140000,9.210000,8.470000,8.790000,8.410450,115924700
