Date,Open,High,Low,Close,Adj Close,Volume
1976-03-01,0.940104,1.020833,0.919271,1.010417,0.002815,8798400
1976-04-01,1.010417,1.091146,1.000000,1.091146,0.003040,7713600
1976-05-01,1.091146,1.091146,1.059896,1.080729,0.003011,4977600
1976-06-01,1.080729,1.119792,1.059896,1.109375,0.003116,6816000
1976-07-01,1.109375,1.140625,1.098958,1.140625,0.003204,5299200
1976-08-01,1.130208,1.151042,1.020833,1.031250,0.002897,6955200
1976-09-01,1.031250,1.119792,1.031250,1.039063,0.002943,11289600
1976-10-01,1.039063,1.059896,1.000000,1.039063,0.002943,5539200
1976-11-01,1.039063,1.039063,0.960938,1.031250,0.002947,8136000
1976-12-01,1.031250,1.190104,1.031250,1.190104,0.003401,10296000
1977-01-01,1.190104,1.190104,1.091146,1.098958,0.003141,8083200
1977-02-01,1.098958,1.119792,1.039063,1.059896,0.003057,4137600
1977-03-01,1.059896,1.119792,1.049479,1.070313,0.003087,4454400
1977-04-01,1.070313,1.091146,1.049479,1.059896,0.003057,5832000
1977-05-01,1.059896,1.070313,1.020833,1.031250,0.002974,7132800
1977-06-01,1.031250,1.049479,0.968750,1.010417,0.002942,6952000
1977-07-01,1.010417,1.052083,0.989583,1.000000,0.002912,6273600
1977-08-01,1.000000,1.062500,0.989583,1.010417,0.002942,4918400
1977-09-01,1.010417,1.010417,0.947917,1.000000,0.002941,6841600
1977-10-01,1.000000,1.031250,0.921875,0.932292,0.002742,5190400
1977-11-01,0.921875,1.052083,0.890625,1.031250,0.003068,4662400
1977-12-01,1.031250,1.052083,0.937500,0.968750,0.002882,6748800
1978-01-01,0.968750,0.989583,0.880208,0.901042,0.002680,8944000
1978-02-01,0.921875,0.958333,0.911458,0.911458,0.002744,5518400
1978-03-01,0.911458,0.937500,0.901042,0.932292,0.002807,7251200
1978-04-01,0.921875,1.067708,0.890625,1.062500,0.003199,15937600
1978-05-01,1.062500,1.171875,1.031250,1.062500,0.003199,9200000
1978-06-01,1.067708,1.161458,0.979167,1.041667,0.003169,7904000
1978-07-01,1.041667,1.052083,0.979167,1.031250,0.003137,8046400
1978-08-01,1.031250,1.140625,1.031250,1.109375,0.003416,12571200
1978-09-01,1.109375,1.197917,1.098958,1.119792,0.003448,8580800
1978-10-01,1.119792,1.119792,1.041667,1.062500,0.003271,10016000
1978-11-01,1.062500,1.098958,1.010417,1.010417,0.003147,9579200
1978-12-01,1.020833,1.052083,1.010417,1.052083,0.003276,5096000
1979-01-01,1.052083,1.161458,1.041667,1.052083,0.003276,8635200
1979-02-01,1.041667,1.041667,0.979167,0.979167,0.003083,6256000
1979-03-01,0.989583,1.010417,0.958333,0.989583,0.003116,9216000
1979-04-01,0.989583,1.052083,0.979167,1.000000,0.003149,6068800
1979-05-01,1.000000,1.041667,0.979167,1.000000,0.003192,4656000
1979-06-01,1.000000,1.098958,0.979167,1.067708,0.003408,8264000
1979-07-01,1.067708,1.171875,1.062500,1.161458,0.003707,7846400
1979-08-01,1.161458,1.218750,1.161458,1.187500,0.003835,11532800
1979-09-01,1.187500,1.187500,1.119792,1.119792,0.003617,6331200
1979-10-01,1.119792,1.130208,1.000000,1.067708,0.003448,5441600
1979-11-01,1.067708,1.088542,1.041667,1.062500,0.003478,8321600
1979-12-01,1.062500,1.088542,1.041667,1.062500,0.003478,10547200
1980-01-01,1.062500,1.088542,1.010417,1.020833,0.003341,28636800
1980-02-01,1.020833,1.052083,0.838542,0.869792,0.002885,19147200
1980-03-01,0.869792,0.901042,0.750000,0.838542,0.002781,22000000
1980-04-01,0.838542,0.979167,0.817708,0.937500,0.003109,10617600
1980-05-01,0.937500,1.052083,0.932292,0.989583,0.003336,11571200
1980-06-01,0.989583,1.052083,0.979167,1.020833,0.003442,10980800
1980-07-01,1.020833,1.052083,0.958333,1.020833,0.003442,24955200
1980-08-01,1.020833,1.088542,1.010417,1.041667,0.003565,12587200
1980-09-01,1.041667,1.088542,0.979167,1.010417,0.003458,14129600
1980-10-01,1.010417,1.067708,0.979167,1.000000,0.003422,26291200
1980-11-01,1.000000,1.088542,0.968750,1.020833,0.003548,17888000
1980-12-01,1.031250,1.260417,1.031250,1.197917,0.004164,17416000
1981-01-01,1.187500,1.270833,1.182292,1.197917,0.004164,18432000
1981-02-01,1.197917,1.250000,1.161458,1.250000,0.004345,6560000
1981-03-01,1.250000,1.291667,1.229167,1.260417,0.004438,18680000
1981-04-01,1.260417,1.270833,1.182292,1.208333,0.004255,17003200
1981-05-01,1.208333,1.229167,1.119792,1.229167,0.004328,11188800
1981-06-01,1.229167,1.348958,1.197917,1.302083,0.004651,16348800
1981-07-01,1.291667,1.291667,1.140625,1.187500,0.004241,7052800
1981-08-01,1.171875,1.239583,1.088542,1.140625,0.004074,9417600
1981-09-01,1.140625,1.171875,1.000000,1.031250,0.003737,9785600
1981-10-01,1.020833,1.078125,0.979167,1.000000,0.003624,16219200
1981-11-01,1.000000,1.088542,0.979167,1.088542,0.004013,22104000
1981-12-01,1.088542,1.098958,0.979167,0.989583,0.003648,22979200
1982-01-01,0.989583,1.000000,0.921875,0.979167,0.003610,10654400
1982-02-01,0.968750,0.968750,0.890625,0.911458,0.003360,13412800
1982-03-01,0.911458,0.958333,0.859375,0.869792,0.003264,14395200
1982-04-01,0.869792,1.000000,0.869792,0.937500,0.003518,12486400
1982-05-01,0.937500,0.937500,0.781250,0.802083,0.003010,10372800
1982-06-01,0.802083,0.838542,0.729167,0.838542,0.003205,21915200
1982-07-01,0.838542,0.838542,0.708333,0.750000,0.002866,24940800
1982-08-01,0.750000,0.911458,0.729167,0.901042,0.003444,13062400
1982-09-01,0.901042,0.979167,0.838542,0.890625,0.003483,15009600
1982-10-01,0.890625,1.088542,0.880208,1.062500,0.004155,21995200
1982-11-01,1.062500,1.197917,1.020833,1.067708,0.004251,11793600
1982-12-01,1.067708,1.088542,0.968750,1.031250,0.004106,15344000
1983-01-01,1.031250,1.109375,0.968750,1.010417,0.004023,15150400
1983-02-01,1.010417,1.020833,0.947917,0.947917,0.003846,11558400
1983-03-01,0.947917,1.197917,0.947917,1.182292,0.004797,31177600
1983-04-01,1.182292,1.437500,1.119792,1.411458,0.005727,36643200
1983-05-01,1.390625,1.500000,1.312500,1.489583,0.006044,18512000
1983-06-01,1.489583,1.510417,1.401042,1.468750,0.006039,27648000
1983-07-01,1.468750,1.489583,1.432292,1.447917,0.005954,18910400
1983-08-01,1.447917,1.651042,1.437500,1.552083,0.006382,22745600
1983-09-01,1.552083,1.552083,1.479167,1.510417,0.006292,19875200
1983-10-01,1.510417,1.562500,1.369792,1.380208,0.005750,16446400
1983-11-01,1.348958,1.500000,1.312500,1.447917,0.006114,11601600
1983-12-01,1.447917,1.458333,1.281250,1.401042,0.005916,13136000
1984-01-01,1.401042,1.411458,1.291667,1.302083,0.005498,28352000
1984-02-01,1.302083,1.348958,1.229167,1.250000,0.005354,19129600
1984-03-01,1.250000,1.348958,1.239583,1.302083,0.005577,21072000
1984-04-01,1.302083,1.317708,1.161458,1.171875,0.005019,12539200
1984-05-01,1.171875,1.281250,1.119792,1.140625,0.004963,21326400
1984-06-01,1.140625,1.161458,1.031250,1.052083,0.004577,21827200
1984-07-01,1.052083,1.062500,0.968750,1.000000,0.004351,21747200
1984-08-01,1.000000,1.229167,0.979167,1.098958,0.004781,41960000
1984-09-01,1.098958,1.187500,1.020833,1.140625,0.005054,48044800
1984-10-01,1.140625,1.171875,0.911458,1.010417,0.004477,65712000
1984-11-01,1.005208,1.057292,0.942708,0.958333,0.004246,83452800
1984-12-01,0.958333,1.036458,0.895833,0.958333,0.004326,37963200
1985-01-01,0.958333,1.104167,0.953125,1.093750,0.004937,49480000
1985-02-01,1.093750,1.161458,1.041667,1.083333,0.004979,39091200
1985-03-01,1.093750,1.114583,1.031250,1.098958,0.005051,37603200
1985-04-01,1.098958,1.161458,1.062500,1.072917,0.004931,49752000
1985-05-01,1.072917,1.114583,1.041667,1.072917,0.004931,33747200
1985-06-01,1.067708,1.161458,1.062500,1.135417,0.005312,28331200
1985-07-01,1.135417,1.192708,1.125000,1.177083,0.005507,61321600
1985-08-01,1.177083,1.197917,1.041667,1.041667,0.004874,25662400
1985-09-01,1.046875,1.078125,0.979167,1.005208,0.004778,35585600
1985-10-01,1.000000,1.062500,0.932292,1.041667,0.004951,37419200
1985-11-01,1.010417,1.182292,0.994792,1.156250,0.005496,26112000
1985-12-01,1.156250,1.312500,1.140625,1.302083,0.006306,38289600
1986-01-01,1.286458,1.354167,1.166667,1.276042,0.006180,43716800
1986-02-01,1.265625,1.411458,1.223958,1.354167,0.006558,50459200
1986-03-01,1.375000,1.583333,1.354167,1.536458,0.009736,62515200
1986-04-01,1.541667,1.609375,1.375000,1.567708,0.009934,64236800
1986-05-01,1.557292,1.625000,1.421875,1.572917,0.009967,21900800
1986-06-01,1.583333,1.593750,1.489583,1.567708,0.012415,31113600
1986-07-01,1.687500,1.687500,1.541667,1.598958,0.012663,54668800
1986-08-01,1.598958,1.677083,1.541667,1.645833,0.013034,44313600
1986-09-01,1.666667,1.723958,1.421875,1.520833,0.014846,40201600
1986-10-01,1.515625,1.546875,1.406250,1.526042,0.014897,46192000
1986-11-01,1.520833,1.645833,1.463542,1.619792,0.015812,22310400
1986-12-01,1.609375,1.682292,1.500000,1.515625,0.018427,35160000
1987-01-01,1.526042,1.781250,1.526042,1.739583,0.021150,39144000
1987-02-01,1.687500,1.770833,1.645833,1.687500,0.020517,29611200
1987-03-01,1.729167,1.760417,1.593750,1.645833,0.024194,25427200
1987-04-01,1.635417,1.708333,1.395833,1.562500,0.022969,31984000
1987-05-01,1.562500,1.697917,1.541667,1.661458,0.024424,31574400
1987-06-01,1.671875,1.875000,1.661458,1.770833,0.032289,23536000
1987-07-01,1.776042,1.812500,1.697917,1.755208,0.032004,23033600
1987-08-01,1.677083,2.000000,1.677083,1.895833,0.034568,34659200
1987-09-01,1.916667,1.958333,1.812500,1.942708,0.042749,41211200
1987-10-01,1.942708,1.979167,1.322917,1.500000,0.033008,29619200
1987-11-01,1.479167,1.593750,1.416667,1.489583,0.032778,28096000
1987-12-01,1.500000,1.656250,1.406250,1.541667,0.042434,22465600
1988-01-01,1.562500,1.791667,1.531250,1.739583,0.047881,35910400
1988-02-01,1.718750,1.885417,1.708333,1.854167,0.051035,46721600
1988-03-01,1.864583,1.875000,1.718750,1.760417,0.058585,31870400
1988-04-01,1.750000,1.817708,1.708333,1.734375,0.057719,25924800
1988-05-01,1.713542,1.770833,1.692708,1.760417,0.058585,25468800
1988-06-01,1.760417,1.994792,1.760417,1.979167,0.081598,47297600
1988-07-01,1.976563,2.062500,1.906250,2.015625,0.083101,23769600
1988-08-01,1.992188,2.203125,1.984375,2.117188,0.087288,44755200
1988-09-01,2.109375,2.203125,2.039063,2.109375,0.104264,32324800
1988-10-01,2.125000,2.164063,1.976563,2.007813,0.099243,40699200
1988-11-01,2.000000,2.078125,1.960938,2.023438,0.119909,28792000
1988-12-01,2.023438,2.078125,1.960938,2.007813,0.118983,36088000
1989-01-01,2.007813,2.265625,1.992188,2.250000,0.133335,32851200
1989-02-01,2.265625,2.273438,2.171875,2.210938,0.157456,28980800
1989-03-01,2.218750,2.343750,2.187500,2.296875,0.163576,52531200
1989-04-01,2.296875,2.398438,2.242188,2.375000,0.169140,19443200
1989-05-01,2.343750,2.484375,2.257813,2.421875,0.172478,38396800
1989-06-01,2.437500,2.851563,2.429688,2.632813,0.222235,35731200
1989-07-01,2.625000,2.765625,2.609375,2.656250,0.224213,28192800
1989-08-01,2.671875,2.906250,2.609375,2.781250,0.252513,30849600
1989-09-01,2.750000,2.906250,2.703125,2.875000,0.261024,18259200
1989-10-01,2.859375,3.015625,2.656250,2.718750,0.246838,22582400
1989-11-01,2.734375,2.750000,2.578125,2.703125,0.265251,17626400
1989-12-01,2.734375,2.937500,2.359375,2.812500,0.275983,26458400
1990-01-01,2.812500,2.828125,2.437500,2.593750,0.254518,22431200
1990-02-01,2.562500,2.578125,2.265625,2.437500,0.259644,19543200
1990-03-01,2.421875,2.578125,2.343750,2.468750,0.262972,30501600
1990-04-01,2.406250,2.453125,2.203125,2.250000,0.239671,42782400
1990-05-01,2.250000,2.859375,2.234375,2.796875,0.328117,34070400
1990-06-01,2.843750,2.953125,2.531250,2.718750,0.318951,29816800
1990-07-01,2.718750,2.781250,2.406250,2.484375,0.291456,35980000
1990-08-01,2.468750,2.468750,2.125000,2.218750,0.260294,38740800
1990-09-01,2.218750,2.265625,1.765625,1.859375,0.239109,22886400
1990-10-01,1.875000,2.046875,1.687500,1.890625,0.243127,31348000
1990-11-01,1.906250,2.375000,1.906250,2.296875,0.295370,38909600
1990-12-01,2.296875,2.750000,2.250000,2.593750,0.375138,30214400
1991-01-01,2.593750,2.875000,2.343750,2.781250,0.402256,36936000
1991-02-01,2.796875,3.234375,2.703125,3.140625,0.496291,75697600
1991-03-01,3.125000,3.312500,3.000000,3.218750,0.508637,43543200
1991-04-01,3.203125,3.843750,3.109375,3.296875,0.520982,56898400
1991-05-01,3.390625,3.703125,3.375000,3.625000,0.572834,44327200
1991-06-01,3.640625,3.796875,3.343750,3.437500,0.581300,39488800
1991-07-01,3.390625,3.875000,3.359375,3.875000,0.655284,43000800
1991-08-01,3.812500,4.187500,3.625000,3.984375,0.673780,52072800
1991-09-01,3.968750,4.250000,3.781250,4.187500,0.754077,32217600
1991-10-01,4.187500,4.296875,3.890625,4.218750,0.759705,28012000
1991-11-01,4.203125,4.312500,3.625000,3.750000,0.675293,27829600
1991-12-01,3.671875,4.609375,3.593750,4.562500,0.873246,41950400
1992-01-01,4.515625,4.562500,4.156250,4.312500,0.825397,47149600
1992-02-01,4.250000,4.765625,4.234375,4.703125,0.900162,34640800
1992-03-01,4.703125,4.750000,4.281250,4.546875,0.923901,37048000
1992-04-01,4.546875,4.937500,4.343750,4.843750,0.984224,48833600
1992-05-01,4.843750,4.968750,4.593750,4.671875,0.949300,35632800
1992-06-01,4.640625,4.750000,4.531250,4.750000,1.018886,43739200
1992-07-01,4.750000,4.953125,4.671875,4.906250,1.052402,38408800
1992-08-01,4.828125,4.937500,4.437500,4.578125,0.982018,37039200
1992-09-01,4.562500,4.875000,4.500000,4.875000,1.111487,44532800
1992-10-01,4.875000,5.281250,4.656250,5.250000,1.196986,38833600
1992-11-01,5.234375,5.375000,5.218750,5.296875,1.207674,41539200
1992-12-01,5.296875,5.531250,5.234375,5.390625,1.301013,36815200
1993-01-01,5.406250,5.656250,5.156250,5.625000,1.357579,37090400
1993-02-01,5.578125,5.890625,5.390625,5.812500,1.402833,47568800
1993-03-01,5.812500,6.500000,5.812500,6.234375,1.586559,67116000
1993-04-01,6.312500,7.093750,6.000000,6.421875,1.634275,65871200
1993-05-01,6.421875,6.562500,5.953125,6.203125,1.578606,39615200
1993-06-01,6.203125,6.843750,5.718750,6.843750,1.836101,64558800
1993-07-01,6.843750,7.000000,6.531250,6.562500,1.760646,48514400
1993-08-01,6.531250,6.781250,6.406250,6.625000,1.777414,44604800
1993-09-01,6.593750,6.906250,6.406250,6.906250,1.900717,40857600
1993-10-01,6.875000,7.250000,6.281250,6.437500,1.771709,55810800
1993-11-01,6.375000,6.531250,5.625000,5.718750,1.573897,63553200
1993-12-01,5.812500,6.375000,5.687500,6.093750,1.721275,57630000
1994-01-01,6.062500,6.656250,5.812500,6.593750,1.862507,61870800
1994-02-01,6.562500,6.843750,5.812500,5.875000,1.708641,52440000
1994-03-01,5.812500,6.281250,5.562500,5.968750,1.735907,57165200
1994-04-01,5.875000,6.750000,5.781250,6.437500,1.872236,59054400
1994-05-01,6.437500,6.781250,6.218750,6.687500,1.944943,53502800
1994-06-01,6.687500,7.062500,6.437500,6.531250,1.955766,39284800
1994-07-01,6.562500,6.812500,6.250000,6.531250,1.955766,32359600
1994-08-01,6.500000,6.875000,6.343750,6.656250,1.993197,37520000
1994-09-01,6.593750,6.718750,6.187500,6.187500,1.906903,46136800
1994-10-01,6.187500,6.250000,5.906250,6.125000,1.887641,57364000
1994-11-01,6.156250,6.218750,5.281250,5.437500,1.734026,47974000
1994-12-01,5.406250,5.937500,5.250000,5.843750,1.863580,51808000
1995-01-01,5.750000,6.125000,5.656250,6.000000,1.913408,37376800
1995-02-01,6.000000,6.437500,5.843750,6.437500,2.126199,33213200
1995-03-01,6.437500,6.562500,6.093750,6.343750,2.095236,45276400
1995-04-01,6.343750,6.718750,6.312500,6.625000,2.188128,31322400
1995-05-01,6.593750,7.093750,6.406250,7.093750,2.342949,60859600
1995-06-01,7.031250,7.343750,6.843750,7.187500,2.451623,54897200
1995-07-01,7.187500,7.406250,6.812500,7.062500,2.408988,46020800
1995-08-01,7.031250,7.687500,6.718750,7.531250,2.568877,64200400
1995-09-01,7.531250,8.187500,7.468750,8.125000,2.869795,51449600
1995-10-01,8.187500,8.562500,7.312500,7.375000,2.604891,69281600
1995-11-01,7.343750,8.250000,7.312500,8.250000,2.913946,62421200
1995-12-01,8.250000,8.687500,8.125000,8.250000,3.011962,52632000
1996-01-01,8.281250,8.593750,7.625000,8.593750,3.137461,62991200
1996-02-01,8.593750,9.250000,8.218750,9.125000,3.428208,53405200
1996-03-01,9.156250,9.281250,8.281250,9.187500,3.451689,63993200
1996-04-01,9.218750,9.375000,8.593750,9.031250,3.392988,54786800
1996-05-01,8.968750,9.250000,8.375000,8.718750,3.275583,54781200
1996-06-01,8.593750,9.000000,8.250000,8.718750,3.381436,66952800
1996-07-01,8.718750,8.875000,8.000000,8.875000,3.442035,59185600
1996-08-01,8.812500,9.687500,8.812500,9.406250,3.648072,48069200
1996-09-01,9.281250,10.250000,9.187500,10.187500,4.071543,39779600
1996-10-01,10.218750,10.984375,10.218750,10.968750,4.383777,50340800
1996-11-01,11.000000,11.718750,10.562500,11.687500,4.671031,62766400
1996-12-01,11.687500,11.687500,10.187500,10.875000,4.454104,46074400
1997-01-01,10.937500,12.031250,10.687500,11.906250,4.876479,63624800
1997-02-01,11.906250,13.218750,11.718750,12.437500,5.094066,57687200
1997-03-01,12.281250,13.312500,11.500000,11.562500,4.856791,58358400
1997-04-01,11.375000,12.500000,11.093750,12.468750,5.237460,63830800
1997-05-01,12.500000,13.531250,12.437500,13.375000,5.618125,51188800
1997-06-01,13.437500,14.812500,13.062500,14.062500,6.045419,51537200
1997-07-01,14.093750,16.078125,14.062500,15.765625,6.777586,73499600
1997-08-01,15.734375,15.875000,14.125000,14.359375,6.173046,48724800
1997-09-01,14.406250,15.937500,14.406250,15.312500,6.712581,56856400
1997-10-01,15.375000,17.031250,14.875000,16.031250,7.027662,60704600
1997-11-01,16.687500,18.843750,15.531250,18.718750,8.205786,48550800
1997-12-01,18.718750,19.750000,17.312500,19.375000,8.579423,66967200
1998-01-01,19.125000,19.468750,17.375000,18.218750,8.067430,57749800
1998-02-01,18.625000,20.937500,18.375000,20.500000,9.077586,47384600
1998-03-01,20.437500,21.937500,20.218750,20.781250,9.281814,60535200
1998-04-01,20.781250,21.875000,18.500000,19.937500,8.904960,65833200
1998-05-01,19.968750,20.343750,18.656250,19.437500,8.681635,45436400
1998-06-01,19.750000,19.937500,17.000000,18.750000,8.445237,108230000
1998-07-01,18.843750,19.875000,17.875000,17.968750,8.093352,62594200
1998-08-01,17.781250,18.000000,14.437500,14.875000,6.699883,83970800
1998-09-01,14.750000,18.656250,13.750000,18.000000,8.195969,120332000
1998-10-01,17.531250,19.125000,15.093750,18.593750,8.466322,114279000
1998-11-01,18.718750,20.437500,17.812500,18.062500,8.309385,159038600
1998-12-01,17.875000,19.968750,16.875000,19.968750,9.186328,166521200
1999-01-01,19.968750,20.218750,17.218750,17.500000,8.050615,179923800
1999-02-01,17.437500,18.937500,16.062500,18.375000,8.453143,188755200
1999-03-01,18.375000,19.906250,17.531250,17.531250,8.153232,167004200
1999-04-01,17.656250,22.437500,17.187500,21.593750,10.042569,183090200
1999-05-01,21.468750,21.968750,19.000000,20.000000,9.301368,116041800
1999-06-01,20.062500,22.000000,19.562500,21.375000,10.032429,131017400
1999-07-01,21.406250,22.656250,19.281250,19.500000,9.152390,122733400
1999-08-01,19.875000,22.156250,18.218750,19.906250,9.343069,136955800
1999-09-01,19.937500,20.781250,18.468750,19.812500,9.395275,125484400
1999-10-01,19.562500,24.968750,19.187500,23.937500,11.351386,180905600
1999-11-01,23.500000,24.187500,22.000000,23.250000,11.025370,158900000
1999-12-01,23.187500,24.312500,19.250000,20.218750,9.669565,169498200
2000-01-01,20.156250,21.875000,17.718750,20.000000,9.564948,214574800
2000-02-01,20.000000,20.343750,16.000000,16.531250,7.906028,196807000
2000-03-01,16.531250,21.312500,15.500000,20.375000,9.851485,254520800
2000-04-01,20.468750,22.750000,18.937500,20.531250,9.927034,201296800
2000-05-01,20.562500,22.812500,19.625000,22.625000,10.939382,152264400
2000-06-01,22.625000,23.875000,18.656250,19.375000,9.468671,178503400
2000-07-01,20.125000,22.031250,19.937500,20.750000,10.140641,114902000
2000-08-01,20.875000,22.906250,20.468750,21.601563,10.556802,139260400
2000-09-01,22.000000,23.562500,21.343750,22.968750,11.346165,140344800
2000-10-01,23.000000,24.156250,19.812500,23.156250,11.438789,164978800
2000-11-01,22.906250,24.000000,21.500000,23.718750,11.716650,119929800
2000-12-01,23.906250,28.187500,23.156250,27.843750,13.898382,208366600
2001-01-01,27.218750,27.406250,23.843750,25.754999,12.855767,230240000
2001-02-01,25.525000,25.940001,23.209999,24.820000,12.504675,124995400
2001-03-01,24.820000,25.855000,21.275000,24.735001,12.461856,192580400
2001-04-01,24.745001,25.080000,22.469999,23.485001,11.832093,223600600
2001-05-01,23.495001,24.100000,22.275000,23.540001,11.859801,169162600
2001-06-01,23.450001,24.450001,21.325001,23.215000,11.815866,201983200
2001-07-01,23.240000,23.750000,22.450001,23.030001,11.721711,159811200
2001-08-01,23.190001,24.150000,22.629999,23.004999,11.708988,162654800
2001-09-01,22.980000,23.379999,20.250000,22.225000,11.440923,174709600
2001-10-01,22.299999,22.570000,19.125000,19.750000,10.166845,270448400
2001-11-01,19.754999,21.920000,19.625000,21.400000,11.016228,168584400
2001-12-01,21.299999,22.010000,21.170000,21.735001,11.327605,147254800
2002-01-01,21.690001,23.725000,21.450001,23.195000,12.088510,242996400
2002-02-01,23.070000,23.695000,22.375000,23.450001,12.362011,157619000
2002-03-01,23.575001,25.375000,23.525000,24.700001,13.020968,165608800
2002-04-01,24.260000,25.924999,24.059999,25.575001,13.482234,197661200
2002-05-01,25.674999,26.719999,25.030001,26.200001,13.811706,156530200
2002-06-01,26.205000,26.400000,24.375000,25.030001,13.340550,206046200
2002-07-01,24.950001,25.860001,20.750000,25.430000,13.553748,309159400
2002-08-01,25.250000,26.495001,23.905001,26.094999,13.908180,216517600
2002-09-01,25.900000,26.049999,23.000000,24.080000,12.982624,222716000
2002-10-01,24.125000,25.799999,21.650000,25.235001,13.605335,275422600
2002-11-01,24.950001,25.650000,22.350000,23.105000,12.456959,215839600
2002-12-01,23.500000,23.870001,22.635000,23.434999,12.778049,181407000
2003-01-01,23.575001,24.565001,22.950001,23.684999,12.914356,193027200
2003-02-01,23.690001,23.995001,22.174999,22.674999,12.363653,192373600
2003-03-01,22.930000,23.650000,21.635000,22.495001,12.424015,221714800
2003-04-01,22.575001,24.344999,22.504999,24.129999,13.327020,200462000
2003-05-01,24.129999,24.549999,23.415001,24.150000,13.338075,179469400
2003-06-01,24.260000,26.400000,24.260000,25.200001,14.092724,195187200
2003-07-01,25.200001,26.855000,24.875000,25.264999,14.129077,239790600
2003-08-01,25.264999,25.320000,24.450001,25.070000,14.020029,209909200
2003-09-01,25.549999,25.915001,24.844999,25.750000,14.665556,196085000
2003-10-01,25.840000,28.355000,25.840000,28.160000,16.038149,229689200
2003-11-01,28.160000,28.750000,27.355000,28.665001,16.325758,155002400
2003-12-01,28.885000,29.590000,27.855000,29.445000,17.044065,160662200
2004-01-01,29.250000,29.445000,27.985001,28.705000,16.615711,191183800
2004-02-01,28.820000,29.180000,28.200001,28.674999,16.598352,143936600
2004-03-01,28.875000,29.490000,28.155001,28.334999,16.660240,173702000
2004-04-01,28.360001,28.790001,27.295000,28.230000,16.598507,200005200
2004-05-01,28.260000,29.860001,27.160000,29.400000,17.286438,210749200
2004-06-01,29.420000,29.570000,28.405001,28.615000,17.094559,143060400
2004-07-01,28.584999,29.375000,28.254999,28.705000,17.148325,142710400
2004-08-01,28.674999,29.514999,28.059999,29.375000,17.548576,118806200
